epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,142.632,0.42788,0.30681,1.17138,0.99975,1,0.995,0.89967,0.47168,0.28814,1.33175,0.00101,0.00101,0.00101
102,143.943,0.39839,0.29852,1.20978,0.99962,1,0.995,0.90929,0.45908,0.29505,1.34905,0.0010001,0.0010001,0.0010001
103,145.241,0.3832,0.29257,1.16002,0.99955,1,0.995,0.90136,0.48089,0.30163,1.38004,0.0009902,0.0009902,0.0009902
104,146.571,0.41544,0.31095,1.19969,0.99955,1,0.995,0.90136,0.48089,0.30163,1.38004,0.0009803,0.0009803,0.0009803
105,147.874,0.39209,0.29511,1.19565,0.99947,1,0.995,0.90766,0.46404,0.29094,1.38477,0.0009704,0.0009704,0.0009704
106,149.168,0.3914,0.30392,1.25521,0.99947,1,0.995,0.90766,0.46404,0.29094,1.38477,0.0009605,0.0009605,0.0009605
107,150.464,0.39314,0.30481,1.23878,0.99955,1,0.995,0.90587,0.45696,0.28591,1.37987,0.0009506,0.0009506,0.0009506
108,151.77,0.39611,0.30087,1.15812,0.99953,1,0.995,0.90957,0.45957,0.28266,1.37564,0.0009407,0.0009407,0.0009407
109,153.068,0.37353,0.28873,1.20371,0.99953,1,0.995,0.90957,0.45957,0.28266,1.37564,0.0009308,0.0009308,0.0009308
110,154.398,0.3829,0.30144,1.20502,0.99917,1,0.995,0.91248,0.44965,0.28014,1.35548,0.0009209,0.0009209,0.0009209
111,155.841,0.37094,0.30042,1.18586,0.9996,1,0.995,0.90931,0.45884,0.28072,1.35258,0.000911,0.000911,0.000911
112,157.147,0.35656,0.28055,1.17296,0.9996,1,0.995,0.90931,0.45884,0.28072,1.35258,0.0009011,0.0009011,0.0009011
113,158.454,0.37181,0.2924,1.19072,0.99969,1,0.995,0.91026,0.45531,0.27609,1.38491,0.0008912,0.0008912,0.0008912
114,159.747,0.35612,0.27647,1.23786,0.99969,1,0.995,0.91026,0.45531,0.27609,1.38491,0.0008813,0.0008813,0.0008813
115,161.053,0.36987,0.28587,1.17018,0.99974,1,0.995,0.91664,0.43828,0.26923,1.39106,0.0008714,0.0008714,0.0008714
116,162.505,0.38036,0.2942,1.2401,0.99966,1,0.995,0.91285,0.44289,0.27151,1.41487,0.0008615,0.0008615,0.0008615
117,163.817,0.36715,0.28212,1.14971,0.99966,1,0.995,0.91285,0.44289,0.27151,1.41487,0.0008516,0.0008516,0.0008516
118,165.119,0.36915,0.28417,1.19876,0.99973,1,0.995,0.91824,0.44014,0.27289,1.45791,0.0008417,0.0008417,0.0008417
119,166.574,0.36107,0.27791,1.14625,0.99968,1,0.995,0.91565,0.43796,0.27381,1.45246,0.0008318,0.0008318,0.0008318
120,167.88,0.34633,0.26887,1.15333,0.99968,1,0.995,0.91565,0.43796,0.27381,1.45246,0.0008219,0.0008219,0.0008219
121,169.184,0.36581,0.28171,1.22998,0.99967,1,0.995,0.90624,0.46816,0.2719,1.41692,0.000812,0.000812,0.000812
122,170.492,0.3676,0.27442,1.15988,0.99967,1,0.995,0.90624,0.46816,0.2719,1.41692,0.0008021,0.0008021,0.0008021
123,171.79,0.35861,0.26731,1.10868,0.99967,1,0.995,0.90512,0.46431,0.27589,1.36726,0.0007922,0.0007922,0.0007922
124,173.092,0.36245,0.27797,1.15269,0.99978,1,0.995,0.9106,0.45836,0.27918,1.42236,0.0007823,0.0007823,0.0007823
125,174.384,0.37105,0.28658,1.22288,0.99978,1,0.995,0.9106,0.45836,0.27918,1.42236,0.0007724,0.0007724,0.0007724
126,175.684,0.36052,0.28293,1.1668,0.99984,1,0.995,0.90638,0.45947,0.27551,1.45222,0.0007625,0.0007625,0.0007625
