epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,137.695,0.48347,0.35435,1.68589,0.99296,0.97605,0.987,0.89076,0.47913,0.3921,1.80034,0.001604,0.001604,0.001604
42,141.266,0.48553,0.36923,1.50639,0.99296,0.97605,0.987,0.89076,0.47913,0.3921,1.80034,0.0015941,0.0015941,0.0015941
43,144.859,0.51119,0.36559,1.48395,0.98943,0.9491,0.98016,0.86579,0.53293,0.43976,1.68346,0.0015842,0.0015842,0.0015842
44,148.086,0.53093,0.37247,1.50571,0.99586,0.96407,0.98522,0.87465,0.50655,0.41408,1.69255,0.0015743,0.0015743,0.0015743
45,151.31,0.49289,0.3664,1.51351,0.99586,0.96407,0.98522,0.87465,0.50655,0.41408,1.69255,0.0015644,0.0015644,0.0015644
46,154.531,0.49869,0.36684,1.61333,0.99324,0.97605,0.9936,0.88428,0.53564,0.3827,2.31507,0.0015545,0.0015545,0.0015545
47,157.772,0.50131,0.35422,1.58072,0.99973,0.97305,0.99385,0.90043,0.46489,0.36612,1.8451,0.0015446,0.0015446,0.0015446
48,161.381,0.47469,0.35938,1.50176,0.99973,0.97305,0.99385,0.90043,0.46489,0.36612,1.8451,0.0015347,0.0015347,0.0015347
49,164.966,0.50212,0.35405,1.59027,1,0.98343,0.99476,0.90461,0.49136,0.3519,1.6952,0.0015248,0.0015248,0.0015248
50,168.572,0.50481,0.33893,1.56245,1,0.98343,0.99476,0.90461,0.49136,0.3519,1.6952,0.0015149,0.0015149,0.0015149
51,172.192,0.49721,0.34205,1.46146,0.9928,0.98503,0.99437,0.89521,0.4944,0.35214,1.83963,0.001505,0.001505,0.001505
52,175.422,0.48831,0.33074,1.53317,0.9939,0.97562,0.99393,0.89141,0.52088,0.3829,2.19898,0.0014951,0.0014951,0.0014951
53,178.666,0.49361,0.34176,1.60246,0.9939,0.97562,0.99393,0.89141,0.52088,0.3829,2.19898,0.0014852,0.0014852,0.0014852
54,181.91,0.50866,0.35679,1.48005,0.99691,0.98204,0.99468,0.90805,0.4721,0.35554,1.75259,0.0014753,0.0014753,0.0014753
55,185.515,0.52376,0.37777,1.46993,1,0.98463,0.9944,0.89781,0.50391,0.35977,1.77407,0.0014654,0.0014654,0.0014654
56,188.751,0.49399,0.34797,1.47112,1,0.98463,0.9944,0.89781,0.50391,0.35977,1.77407,0.0014555,0.0014555,0.0014555
57,191.958,0.48641,0.34623,1.49213,0.99093,0.98105,0.99324,0.89702,0.46035,0.36392,1.70746,0.0014456,0.0014456,0.0014456
58,195.157,0.46613,0.34095,1.4871,0.99093,0.98105,0.99324,0.89702,0.46035,0.36392,1.70746,0.0014357,0.0014357,0.0014357
59,198.371,0.46727,0.32947,1.42323,0.99477,0.98204,0.99388,0.89824,0.46189,0.34316,1.77321,0.0014258,0.0014258,0.0014258
60,201.6,0.45755,0.33156,1.45182,0.99999,0.97904,0.99333,0.90237,0.46249,0.35813,1.70039,0.0014159,0.0014159,0.0014159
61,204.81,0.43715,0.32793,1.42126,0.99999,0.97904,0.99333,0.90237,0.46249,0.35813,1.70039,0.001406,0.001406,0.001406
62,208.056,0.45205,0.33059,1.40026,1,0.97264,0.99334,0.90859,0.46454,0.3446,1.79736,0.0013961,0.0013961,0.0013961
63,211.65,0.44185,0.3176,1.3985,0.98154,0.9553,0.99031,0.89106,0.51541,0.38467,1.75354,0.0013862,0.0013862,0.0013862
64,214.878,0.49218,0.33676,1.47001,0.98154,0.9553,0.99031,0.89106,0.51541,0.38467,1.75354,0.0013763,0.0013763,0.0013763
65,218.074,0.46497,0.32786,1.4412,0.99276,0.96108,0.98974,0.90631,0.46118,0.36075,1.86774,0.0013664,0.0013664,0.0013664
66,221.282,0.45127,0.32266,1.43526,0.99276,0.96108,0.98974,0.90631,0.46118,0.36075,1.86774,0.0013565,0.0013565,0.0013565
67,224.508,0.43029,0.31854,1.42613,0.99689,0.96035,0.99063,0.90244,0.46715,0.36709,1.87212,0.0013466,0.0013466,0.0013466
68,227.738,0.4482,0.31853,1.52966,0.99354,0.95808,0.98726,0.90425,0.47104,0.36796,1.805,0.0013367,0.0013367,0.0013367
69,230.959,0.47056,0.32052,1.45088,0.99354,0.95808,0.98726,0.90425,0.47104,0.36796,1.805,0.0013268,0.0013268,0.0013268
70,234.186,0.43344,0.31179,1.48312,0.97902,0.97794,0.98751,0.89649,0.47318,0.34892,2.07897,0.0013169,0.0013169,0.0013169
71,237.42,0.40953,0.30058,1.42575,0.99697,0.98383,0.99399,0.90083,0.47952,0.32917,1.83678,0.001307,0.001307,0.001307
72,240.645,0.43809,0.31417,1.44917,0.99697,0.98383,0.99399,0.90083,0.47952,0.32917,1.83678,0.0012971,0.0012971,0.0012971
73,243.859,0.45258,0.31909,1.46394,1,0.98471,0.99488,0.9124,0.45234,0.30885,1.62098,0.0012872,0.0012872,0.0012872
74,247.437,0.46588,0.33036,1.40866,1,0.98471,0.99488,0.9124,0.45234,0.30885,1.62098,0.0012773,0.0012773,0.0012773
75,251.053,0.43337,0.30684,1.41098,1,0.98046,0.99488,0.91223,0.44523,0.29673,1.73811,0.0012674,0.0012674,0.0012674
76,254.274,0.42429,0.29462,1.43237,0.99695,0.97897,0.99425,0.90076,0.46401,0.29693,2.21709,0.0012575,0.0012575,0.0012575
77,257.477,0.39287,0.28658,1.48826,0.99695,0.97897,0.99425,0.90076,0.46401,0.29693,2.21709,0.0012476,0.0012476,0.0012476
78,260.709,0.41621,0.30036,1.51723,0.99696,0.98175,0.99456,0.91226,0.43568,0.28619,2.1111,0.0012377,0.0012377,0.0012377
79,263.921,0.41005,0.29483,1.46283,0.99696,0.98151,0.99236,0.89574,0.4781,0.32016,1.7056,0.0012278,0.0012278,0.0012278
80,267.138,0.46142,0.3057,1.42707,0.99696,0.98151,0.99236,0.89574,0.4781,0.32016,1.7056,0.0012179,0.0012179,0.0012179
81,270.352,0.43963,0.30894,1.40344,0.9961,0.98204,0.99394,0.9053,0.4708,0.32087,1.73281,0.001208,0.001208,0.001208
82,273.562,0.4215,0.28986,1.46751,0.9961,0.98204,0.99394,0.9053,0.4708,0.32087,1.73281,0.0011981,0.0011981,0.0011981
83,276.775,0.42494,0.29749,1.45757,1,0.98479,0.99448,0.91424,0.45586,0.29849,1.81852,0.0011882,0.0011882,0.0011882
84,280.377,0.39939,0.2777,1.43449,0.99856,0.98802,0.99497,0.91662,0.44286,0.28414,1.85827,0.0011783,0.0011783,0.0011783
85,283.966,0.40344,0.2819,1.48399,0.99856,0.98802,0.99497,0.91662,0.44286,0.28414,1.85827,0.0011684,0.0011684,0.0011684
86,287.566,0.41657,0.28056,1.34404,0.99969,0.98503,0.99494,0.92159,0.435,0.29238,1.63804,0.0011585,0.0011585,0.0011585
87,291.16,0.42089,0.28008,1.38029,0.99918,0.98503,0.99491,0.91498,0.44644,0.30263,1.66313,0.0011486,0.0011486,0.0011486
88,294.383,0.45824,0.28758,1.50054,0.99918,0.98503,0.99491,0.91498,0.44644,0.30263,1.66313,0.0011387,0.0011387,0.0011387
89,297.592,0.4256,0.28971,1.44682,0.99924,0.99102,0.995,0.91911,0.42828,0.30527,1.6452,0.0011288,0.0011288,0.0011288
90,300.826,0.41088,0.28665,1.3759,0.99924,0.99102,0.995,0.91911,0.42828,0.30527,1.6452,0.0011189,0.0011189,0.0011189
91,304.143,0.40276,0.2808,1.43339,0.99722,0.98802,0.99491,0.91602,0.43334,0.30043,1.8412,0.001109,0.001109,0.001109
92,307.364,0.39181,0.27804,1.34732,0.99585,0.97605,0.99278,0.9139,0.44157,0.31255,1.76885,0.0010991,0.0010991,0.0010991
93,310.567,0.37804,0.26868,1.41027,0.99585,0.97605,0.99278,0.9139,0.44157,0.31255,1.76885,0.0010892,0.0010892,0.0010892
94,313.804,0.39954,0.28469,1.41039,0.98226,0.97006,0.98999,0.91131,0.44059,0.33528,1.68887,0.0010793,0.0010793,0.0010793
95,317.022,0.40817,0.27795,1.33262,0.98774,0.96506,0.98862,0.91651,0.42399,0.3267,1.66081,0.0010694,0.0010694,0.0010694
96,320.258,0.41013,0.27944,1.412,0.98774,0.96506,0.98862,0.91651,0.42399,0.3267,1.66081,0.0010595,0.0010595,0.0010595
97,323.463,0.40282,0.27979,1.41117,0.99696,0.98057,0.99143,0.91627,0.43915,0.31497,1.79491,0.0010496,0.0010496,0.0010496
98,326.655,0.39489,0.28161,1.34835,0.99696,0.98057,0.99143,0.91627,0.43915,0.31497,1.79491,0.0010397,0.0010397,0.0010397
99,329.859,0.40376,0.28515,1.46029,0.99395,0.98426,0.99406,0.91598,0.45204,0.32023,1.75687,0.0010298,0.0010298,0.0010298
100,333.072,0.39375,0.27713,1.39768,0.99915,0.98204,0.99245,0.91917,0.43035,0.31379,1.74183,0.0010199,0.0010199,0.0010199
101,336.288,0.39103,0.28402,1.32335,0.99915,0.98204,0.99245,0.91917,0.43035,0.31379,1.74183,0.00101,0.00101,0.00101
102,339.515,0.38688,0.27618,1.32901,0.99954,0.97605,0.99381,0.92254,0.42492,0.31058,1.73492,0.0010001,0.0010001,0.0010001
103,343.135,0.40561,0.28487,1.34688,1,0.98476,0.99468,0.92347,0.43163,0.29402,1.85066,0.0009902,0.0009902,0.0009902
104,346.742,0.37898,0.27051,1.33487,1,0.98476,0.99468,0.92347,0.43163,0.29402,1.85066,0.0009803,0.0009803,0.0009803
105,350.385,0.37652,0.26608,1.38737,0.99379,0.99401,0.99497,0.92374,0.42009,0.27916,1.99859,0.0009704,0.0009704,0.0009704
106,353.953,0.37219,0.25999,1.39982,0.99379,0.99401,0.99497,0.92374,0.42009,0.27916,1.99859,0.0009605,0.0009605,0.0009605
107,357.566,0.37883,0.26189,1.37051,0.99648,0.99401,0.99497,0.93047,0.41716,0.27275,1.75038,0.0009506,0.0009506,0.0009506
108,361.182,0.38683,0.27231,1.42612,0.99399,0.99085,0.99494,0.91941,0.43773,0.28231,1.83199,0.0009407,0.0009407,0.0009407
109,364.492,0.37009,0.26502,1.44372,0.99399,0.99085,0.99494,0.91941,0.43773,0.28231,1.83199,0.0009308,0.0009308,0.0009308
110,367.746,0.38798,0.27067,1.3821,0.99697,0.98483,0.99491,0.92099,0.43687,0.28745,1.81596,0.0009209,0.0009209,0.0009209
111,370.982,0.38636,0.2602,1.41195,0.99355,0.98503,0.99429,0.92569,0.41483,0.27799,1.88326,0.000911,0.000911,0.000911
112,374.196,0.36148,0.25292,1.28857,0.99355,0.98503,0.99429,0.92569,0.41483,0.27799,1.88326,0.0009011,0.0009011,0.0009011
113,377.461,0.37247,0.24933,1.35013,1,0.98255,0.9943,0.91833,0.42677,0.27917,2.21168,0.0008912,0.0008912,0.0008912
114,380.659,0.36023,0.25082,1.35624,1,0.98255,0.9943,0.91833,0.42677,0.27917,2.21168,0.0008813,0.0008813,0.0008813
115,383.906,0.35935,0.24743,1.3478,0.99084,0.98503,0.99351,0.91443,0.43834,0.28996,2.20877,0.0008714,0.0008714,0.0008714
116,387.129,0.36099,0.25051,1.37197,0.99695,0.97794,0.99453,0.92131,0.42397,0.29131,1.87513,0.0008615,0.0008615,0.0008615
117,390.348,0.37264,0.25435,1.25314,0.99695,0.97794,0.99453,0.92131,0.42397,0.29131,1.87513,0.0008516,0.0008516,0.0008516
118,393.571,0.38499,0.2663,1.21959,0.99695,0.97861,0.99464,0.92766,0.42217,0.29601,1.77321,0.0008417,0.0008417,0.0008417
119,396.823,0.38663,0.26866,1.29814,0.99394,0.98186,0.99467,0.92238,0.42688,0.29872,1.83525,0.0008318,0.0008318,0.0008318
120,400.045,0.35066,0.25399,1.32155,0.99394,0.98186,0.99467,0.92238,0.42688,0.29872,1.83525,0.0008219,0.0008219,0.0008219
121,403.25,0.35518,0.25454,1.31628,0.99397,0.98737,0.99482,0.9192,0.43793,0.2933,1.98728,0.000812,0.000812,0.000812
122,406.456,0.36288,0.2555,1.35607,0.99397,0.98737,0.99482,0.9192,0.43793,0.2933,1.98728,0.0008021,0.0008021,0.0008021
123,409.673,0.3478,0.24375,1.30919,0.99698,0.98792,0.99494,0.92105,0.42817,0.28185,2.17963,0.0007922,0.0007922,0.0007922
124,412.909,0.35241,0.24513,1.27004,1,0.99028,0.995,0.9286,0.41894,0.27092,2.16902,0.0007823,0.0007823,0.0007823
125,416.132,0.36471,0.24638,1.331,1,0.99028,0.995,0.9286,0.41894,0.27092,2.16902,0.0007724,0.0007724,0.0007724
126,419.363,0.35957,0.25191,1.29554,0.9993,0.99102,0.995,0.92815,0.41497,0.26972,1.99282,0.0007625,0.0007625,0.0007625
127,422.601,0.38263,0.26366,1.31949,0.99986,0.98802,0.99497,0.9274,0.4188,0.27,1.92879,0.0007526,0.0007526,0.0007526
128,425.937,0.36057,0.24944,1.27479,0.99986,0.98802,0.99497,0.9274,0.4188,0.27,1.92879,0.0007427,0.0007427,0.0007427
129,429.14,0.35931,0.24686,1.34193,0.99698,0.98769,0.99474,0.92698,0.41835,0.27069,1.9643,0.0007328,0.0007328,0.0007328
130,432.328,0.34098,0.23631,1.31698,0.99698,0.98769,0.99474,0.92698,0.41835,0.27069,1.9643,0.0007229,0.0007229,0.0007229
131,435.536,0.34257,0.23809,1.2895,1,0.98471,0.99457,0.92322,0.42882,0.27858,1.94839,0.000713,0.000713,0.000713
132,438.744,0.34665,0.24306,1.30298,0.99955,0.98204,0.99465,0.923,0.42523,0.29248,1.85758,0.0007031,0.0007031,0.0007031
133,441.979,0.33859,0.24129,1.32097,0.99955,0.98204,0.99465,0.923,0.42523,0.29248,1.85758,0.0006932,0.0006932,0.0006932
134,445.209,0.35885,0.2552,1.32176,0.99993,0.98802,0.99474,0.92235,0.43115,0.29147,1.76795,0.0006833,0.0006833,0.0006833
135,448.472,0.34198,0.2432,1.28358,0.99678,0.98802,0.99485,0.92229,0.43267,0.28766,1.73156,0.0006734,0.0006734,0.0006734
136,451.692,0.3529,0.24737,1.32621,0.99678,0.98802,0.99485,0.92229,0.43267,0.28766,1.73156,0.0006635,0.0006635,0.0006635
137,454.911,0.3452,0.23381,1.34164,0.99676,0.98802,0.99491,0.92901,0.41642,0.2697,1.75202,0.0006536,0.0006536,0.0006536
138,458.117,0.34041,0.22917,1.27397,0.99676,0.98802,0.99491,0.92901,0.41642,0.2697,1.75202,0.0006437,0.0006437,0.0006437
139,461.355,0.36198,0.23847,1.31917,0.99798,0.98802,0.99491,0.92271,0.42987,0.26744,1.93939,0.0006338,0.0006338,0.0006338
140,464.568,0.36426,0.24409,1.3467,0.99743,0.98802,0.99494,0.92805,0.41385,0.25927,1.94667,0.0006239,0.0006239,0.0006239
141,467.786,0.3436,0.23913,1.32692,0.99743,0.98802,0.99494,0.92805,0.41385,0.25927,1.94667,0.000614,0.000614,0.000614
142,471.029,0.34324,0.24046,1.35691,0.99662,0.98802,0.99491,0.93228,0.40943,0.25764,1.77317,0.0006041,0.0006041,0.0006041
143,474.632,0.3407,0.23327,1.34983,0.99699,0.99309,0.99494,0.93105,0.4098,0.26375,1.70046,0.0005942,0.0005942,0.0005942
144,477.845,0.33677,0.24159,1.27087,0.99699,0.99309,0.99494,0.93105,0.4098,0.26375,1.70046,0.0005843,0.0005843,0.0005843
145,481.061,0.35405,0.2432,1.31852,1,0.98415,0.99476,0.9311,0.41611,0.2646,1.72044,0.0005744,0.0005744,0.0005744
146,484.261,0.35701,0.25483,1.33003,1,0.98415,0.99476,0.9311,0.41611,0.2646,1.72044,0.0005645,0.0005645,0.0005645
147,487.481,0.3385,0.24001,1.26166,1,0.98459,0.99485,0.93194,0.40483,0.25879,1.77434,0.0005546,0.0005546,0.0005546
148,490.687,0.33021,0.23493,1.21952,1,0.99147,0.995,0.92823,0.40998,0.25005,1.89638,0.0005447,0.0005447,0.0005447
149,493.893,0.32697,0.22888,1.32551,1,0.99147,0.995,0.92823,0.40998,0.25005,1.89638,0.0005348,0.0005348,0.0005348
150,497.134,0.33012,0.23642,1.27373,0.99983,0.99102,0.995,0.93235,0.40864,0.24653,1.99748,0.0005249,0.0005249,0.0005249
151,500.839,0.33324,0.23047,1.33336,0.99967,0.99102,0.995,0.9318,0.40672,0.24714,2.0051,0.000515,0.000515,0.000515
152,504.066,0.33382,0.2343,1.29378,0.99967,0.99102,0.995,0.9318,0.40672,0.24714,2.0051,0.0005051,0.0005051,0.0005051
153,507.294,0.3512,0.23576,1.2691,0.99941,0.99102,0.995,0.92963,0.40824,0.24829,1.94473,0.0004952,0.0004952,0.0004952
154,510.497,0.33284,0.2254,1.29695,0.99941,0.99102,0.995,0.92963,0.40824,0.24829,1.94473,0.0004853,0.0004853,0.0004853
155,513.709,0.33049,0.22127,1.27313,0.99059,0.99401,0.99491,0.92575,0.42006,0.25463,1.87177,0.0004754,0.0004754,0.0004754
156,516.931,0.32358,0.22262,1.25721,0.99097,0.99401,0.99491,0.9331,0.41189,0.25774,1.85212,0.0004655,0.0004655,0.0004655
157,520.523,0.32515,0.22748,1.33098,0.99097,0.99401,0.99491,0.9331,0.41189,0.25774,1.85212,0.0004556,0.0004556,0.0004556
158,524.13,0.32314,0.2194,1.27493,1,0.98799,0.99494,0.93538,0.40811,0.25932,1.90141,0.0004457,0.0004457,0.0004457
159,527.734,0.31916,0.2303,1.27703,0.9994,0.98802,0.99494,0.93071,0.41533,0.26614,1.89438,0.0004358,0.0004358,0.0004358
160,530.945,0.33215,0.23239,1.27637,0.9994,0.98802,0.99494,0.93071,0.41533,0.26614,1.89438,0.0004259,0.0004259,0.0004259
161,534.146,0.3341,0.22716,1.32069,0.99932,0.98802,0.99494,0.92954,0.4166,0.26689,1.90969,0.000416,0.000416,0.000416
162,537.327,0.32009,0.23374,1.33358,0.99932,0.98802,0.99494,0.92954,0.4166,0.26689,1.90969,0.0004061,0.0004061,0.0004061
163,540.534,0.31714,0.22854,1.38365,0.99973,0.98802,0.99494,0.93084,0.41491,0.26556,1.92224,0.0003962,0.0003962,0.0003962
164,543.749,0.31698,0.22834,1.3551,0.99962,0.98802,0.99494,0.93516,0.40492,0.26149,1.91988,0.0003863,0.0003863,0.0003863
165,546.96,0.31645,0.22415,1.35246,0.99962,0.98802,0.99494,0.93516,0.40492,0.26149,1.91988,0.0003764,0.0003764,0.0003764
166,550.198,0.32138,0.22352,1.29414,0.99973,0.98802,0.99497,0.93749,0.4024,0.25234,1.94348,0.0003665,0.0003665,0.0003665
167,553.809,0.32234,0.22755,1.27942,0.99979,0.98802,0.99494,0.93316,0.40083,0.2467,2.03303,0.0003566,0.0003566,0.0003566
168,557.02,0.3224,0.22773,1.26468,0.99979,0.98802,0.99494,0.93316,0.40083,0.2467,2.03303,0.0003467,0.0003467,0.0003467
169,560.337,0.31202,0.22105,1.31298,0.99983,0.98802,0.99494,0.93325,0.39878,0.24163,2.06453,0.0003368,0.0003368,0.0003368
170,563.537,0.30413,0.21615,1.32545,0.99983,0.98802,0.99494,0.93325,0.39878,0.24163,2.06453,0.0003269,0.0003269,0.0003269
171,566.756,0.30644,0.21864,1.23728,0.99984,0.98802,0.99497,0.93398,0.39638,0.2394,2.03317,0.000317,0.000317,0.000317
172,569.989,0.32038,0.22185,1.30512,1,0.991,0.995,0.93736,0.39854,0.24029,1.9437,0.0003071,0.0003071,0.0003071
173,573.196,0.3201,0.22214,1.2448,1,0.991,0.995,0.93736,0.39854,0.24029,1.9437,0.0002972,0.0002972,0.0002972
174,576.461,0.31945,0.22598,1.28074,1,0.99596,0.995,0.9366,0.40014,0.24077,1.90511,0.0002873,0.0002873,0.0002873
175,579.691,0.29539,0.21749,1.25796,0.99905,0.99401,0.995,0.93609,0.39949,0.24053,1.91068,0.0002774,0.0002774,0.0002774
176,582.929,0.30814,0.22397,1.31458,0.99905,0.99401,0.995,0.93609,0.39949,0.24053,1.91068,0.0002675,0.0002675,0.0002675
177,586.125,0.30703,0.21904,1.23928,0.99906,0.99401,0.995,0.93535,0.39794,0.24113,1.91665,0.0002576,0.0002576,0.0002576
178,589.324,0.30324,0.21622,1.27805,0.99906,0.99401,0.995,0.93535,0.39794,0.24113,1.91665,0.0002477,0.0002477,0.0002477
179,592.532,0.3052,0.21922,1.25431,0.9994,0.99401,0.995,0.93553,0.39228,0.23603,1.94547,0.0002378,0.0002378,0.0002378
180,595.746,0.29633,0.20779,1.2354,1,0.99068,0.995,0.93451,0.39244,0.23744,1.96129,0.0002279,0.0002279,0.0002279
181,598.988,0.28885,0.20921,1.23635,1,0.99068,0.995,0.93451,0.39244,0.23744,1.96129,0.000218,0.000218,0.000218
182,602.214,0.29944,0.20962,1.25359,0.99449,0.99401,0.99497,0.9337,0.39215,0.23485,1.93613,0.0002081,0.0002081,0.0002081
183,605.466,0.29615,0.2106,1.25446,1,0.98769,0.99497,0.93108,0.39801,0.2399,1.91424,0.0001982,0.0001982,0.0001982
184,608.685,0.28834,0.20892,1.24319,1,0.98769,0.99497,0.93108,0.39801,0.2399,1.91424,0.0001883,0.0001883,0.0001883
185,611.905,0.29082,0.21581,1.26915,0.99699,0.99066,0.99497,0.93048,0.40242,0.24844,1.88852,0.0001784,0.0001784,0.0001784
186,615.094,0.28784,0.21239,1.26817,0.99699,0.99066,0.99497,0.93048,0.40242,0.24844,1.88852,0.0001685,0.0001685,0.0001685
187,618.308,0.30358,0.21891,1.28124,0.99699,0.99057,0.99497,0.93321,0.40471,0.2534,1.85988,0.0001586,0.0001586,0.0001586
188,621.525,0.29799,0.21698,1.23986,0.99699,0.99067,0.99497,0.93357,0.40169,0.251,1.85762,0.0001487,0.0001487,0.0001487
