epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,335.017,0.42321,0.28174,1.4264,0.98439,0.98503,0.99453,0.91125,0.43502,0.30498,1.47039,0.0010001,0.0010001,0.0010001
103,338.231,0.42158,0.28532,1.3842,0.98995,0.98503,0.99479,0.91273,0.43122,0.30069,1.45402,0.0009902,0.0009902,0.0009902
104,341.449,0.39461,0.27493,1.40125,0.98995,0.98503,0.99479,0.91273,0.43122,0.30069,1.45402,0.0009803,0.0009803,0.0009803
105,344.649,0.39865,0.27531,1.43591,0.99106,0.99519,0.99494,0.91621,0.4292,0.28234,1.53158,0.0009704,0.0009704,0.0009704
106,347.835,0.39707,0.27149,1.47619,0.99106,0.99519,0.99494,0.91621,0.4292,0.28234,1.53158,0.0009605,0.0009605,0.0009605
107,351.057,0.3882,0.2651,1.43546,0.99401,0.99424,0.995,0.92451,0.42556,0.28149,1.50064,0.0009506,0.0009506,0.0009506
108,354.647,0.38422,0.27119,1.40741,0.99554,0.99401,0.995,0.91544,0.44276,0.29079,1.51203,0.0009407,0.0009407,0.0009407
109,357.866,0.39251,0.26807,1.42623,0.99554,0.99401,0.995,0.91544,0.44276,0.29079,1.51203,0.0009308,0.0009308,0.0009308
110,361.099,0.41602,0.28776,1.47912,0.99987,0.99401,0.995,0.91966,0.45082,0.28945,1.51739,0.0009209,0.0009209,0.0009209
111,364.338,0.41752,0.28244,1.48362,0.99944,0.99701,0.995,0.92362,0.44374,0.27701,1.45698,0.000911,0.000911,0.000911
112,367.57,0.38938,0.26965,1.4013,0.99944,0.99701,0.995,0.92362,0.44374,0.27701,1.45698,0.0009011,0.0009011,0.0009011
113,370.77,0.39139,0.26324,1.49174,1,0.99641,0.995,0.91833,0.44379,0.27271,1.55264,0.0008912,0.0008912,0.0008912
114,373.96,0.37553,0.25623,1.45078,1,0.99641,0.995,0.91833,0.44379,0.27271,1.55264,0.0008813,0.0008813,0.0008813
115,377.31,0.37143,0.25904,1.43248,0.99931,1,0.995,0.92282,0.42767,0.26536,1.53022,0.0008714,0.0008714,0.0008714
116,380.718,0.3629,0.25634,1.43423,1,0.99947,0.995,0.92947,0.41518,0.26345,1.4583,0.0008615,0.0008615,0.0008615
117,384.309,0.37946,0.25947,1.35209,1,0.99947,0.995,0.92947,0.41518,0.26345,1.4583,0.0008516,0.0008516,0.0008516
118,387.903,0.39258,0.27297,1.36853,0.99674,1,0.995,0.92801,0.42328,0.26996,1.47723,0.0008417,0.0008417,0.0008417
119,391.136,0.39946,0.27832,1.40916,0.99701,0.9986,0.995,0.92203,0.42534,0.26865,1.53379,0.0008318,0.0008318,0.0008318
120,394.356,0.37186,0.26142,1.34388,0.99701,0.9986,0.995,0.92203,0.42534,0.26865,1.53379,0.0008219,0.0008219,0.0008219
121,397.552,0.37725,0.26539,1.34994,0.99612,1,0.995,0.92314,0.41767,0.2643,1.50617,0.000812,0.000812,0.000812
122,400.772,0.38365,0.27274,1.42303,0.99612,1,0.995,0.92314,0.41767,0.2643,1.50617,0.0008021,0.0008021,0.0008021
123,403.978,0.37055,0.2584,1.38814,0.99607,1,0.995,0.92536,0.41147,0.26211,1.46206,0.0007922,0.0007922,0.0007922
124,407.207,0.37486,0.25929,1.35323,0.99779,1,0.995,0.92286,0.4114,0.26097,1.4373,0.0007823,0.0007823,0.0007823
125,410.426,0.37378,0.2587,1.36324,0.99779,1,0.995,0.92286,0.4114,0.26097,1.4373,0.0007724,0.0007724,0.0007724
126,413.649,0.37536,0.26131,1.36488,0.99925,1,0.995,0.92134,0.41811,0.26298,1.48623,0.0007625,0.0007625,0.0007625
127,416.857,0.3746,0.25657,1.38852,1,0.99655,0.995,0.93368,0.41311,0.26133,1.44935,0.0007526,0.0007526,0.0007526
128,420.452,0.36456,0.2526,1.33421,1,0.99655,0.995,0.93368,0.41311,0.26133,1.44935,0.0007427,0.0007427,0.0007427
129,424.012,0.36944,0.25768,1.39681,1,0.99671,0.995,0.93468,0.41108,0.25883,1.48183,0.0007328,0.0007328,0.0007328
130,427.561,0.37121,0.25976,1.43607,1,0.99671,0.995,0.93468,0.41108,0.25883,1.48183,0.0007229,0.0007229,0.0007229
131,431.131,0.35656,0.2436,1.31734,0.99992,0.99701,0.995,0.9365,0.40514,0.26085,1.43581,0.000713,0.000713,0.000713
132,434.76,0.36495,0.24981,1.39035,0.99966,0.99701,0.995,0.93355,0.42481,0.26922,1.44193,0.0007031,0.0007031,0.0007031
133,437.948,0.35718,0.24679,1.32398,0.99966,0.99701,0.995,0.93355,0.42481,0.26922,1.44193,0.0006932,0.0006932,0.0006932
134,441.147,0.36667,0.2524,1.4071,0.99977,1,0.995,0.933,0.42704,0.26448,1.47477,0.0006833,0.0006833,0.0006833
135,444.366,0.36831,0.25354,1.31826,1,0.99989,0.995,0.93481,0.40836,0.26098,1.46095,0.0006734,0.0006734,0.0006734
136,447.571,0.36011,0.25809,1.32512,1,0.99989,0.995,0.93481,0.40836,0.26098,1.46095,0.0006635,0.0006635,0.0006635
137,450.798,0.35318,0.2511,1.39365,1,0.99658,0.995,0.93408,0.40109,0.26133,1.53071,0.0006536,0.0006536,0.0006536
138,454,0.34536,0.2438,1.34192,1,0.99658,0.995,0.93408,0.40109,0.26133,1.53071,0.0006437,0.0006437,0.0006437
139,457.224,0.34813,0.24485,1.38095,0.99657,0.99401,0.995,0.9326,0.39648,0.25727,1.5401,0.0006338,0.0006338,0.0006338
140,460.453,0.35022,0.24487,1.31536,0.99864,0.98802,0.99497,0.927,0.42322,0.2667,1.49068,0.0006239,0.0006239,0.0006239
141,463.685,0.36456,0.24969,1.34135,0.99864,0.98802,0.99497,0.927,0.42322,0.2667,1.49068,0.000614,0.000614,0.000614
142,466.909,0.36452,0.25057,1.28517,0.99701,0.99674,0.995,0.92507,0.43183,0.26559,1.5202,0.0006041,0.0006041,0.0006041
143,470.133,0.37301,0.24896,1.35961,0.99665,0.99701,0.995,0.92952,0.40843,0.26147,1.50669,0.0005942,0.0005942,0.0005942
144,473.348,0.33695,0.24621,1.348,0.99665,0.99701,0.995,0.92952,0.40843,0.26147,1.50669,0.0005843,0.0005843,0.0005843
145,476.535,0.34697,0.24565,1.356,0.99701,0.99687,0.995,0.92967,0.39382,0.24951,1.47873,0.0005744,0.0005744,0.0005744
146,479.747,0.33425,0.23455,1.39517,0.99701,0.99687,0.995,0.92967,0.39382,0.24951,1.47873,0.0005645,0.0005645,0.0005645
147,482.952,0.33675,0.22857,1.31538,0.99859,0.99401,0.995,0.93318,0.39776,0.2496,1.47797,0.0005546,0.0005546,0.0005546
148,486.167,0.33495,0.23539,1.3172,0.99684,0.99401,0.995,0.93509,0.4033,0.25028,1.45612,0.0005447,0.0005447,0.0005447
149,489.374,0.33338,0.22799,1.35654,0.99684,0.99401,0.995,0.93509,0.4033,0.25028,1.45612,0.0005348,0.0005348,0.0005348
150,492.601,0.34096,0.23263,1.31925,0.99404,0.99872,0.995,0.93784,0.40094,0.25399,1.46832,0.0005249,0.0005249,0.0005249
151,496.178,0.33845,0.23175,1.33578,0.9929,0.99701,0.99497,0.93262,0.41219,0.26593,1.5083,0.000515,0.000515,0.000515
152,499.407,0.34784,0.24526,1.30814,0.9929,0.99701,0.99497,0.93262,0.41219,0.26593,1.5083,0.0005051,0.0005051,0.0005051
153,502.617,0.36007,0.25045,1.30273,0.997,0.99391,0.99494,0.93471,0.41142,0.2633,1.50487,0.0004952,0.0004952,0.0004952
154,505.817,0.33819,0.2401,1.34847,0.997,0.99391,0.99494,0.93471,0.41142,0.2633,1.50487,0.0004853,0.0004853,0.0004853
155,509.019,0.33602,0.23167,1.29745,0.99347,1,0.99488,0.93426,0.40579,0.25368,1.47739,0.0004754,0.0004754,0.0004754
156,512.244,0.33261,0.23589,1.29682,0.99666,0.99401,0.99491,0.93763,0.39504,0.24936,1.48042,0.0004655,0.0004655,0.0004655
157,515.429,0.32383,0.22975,1.33106,0.99666,0.99401,0.99491,0.93763,0.39504,0.24936,1.48042,0.0004556,0.0004556,0.0004556
158,518.661,0.31684,0.22065,1.27858,0.9967,0.99401,0.99494,0.94081,0.38607,0.24634,1.47578,0.0004457,0.0004457,0.0004457
159,522.238,0.3243,0.23439,1.3069,0.99404,0.99876,0.99494,0.93929,0.38353,0.24701,1.48488,0.0004358,0.0004358,0.0004358
160,525.456,0.32092,0.22827,1.29341,0.99404,0.99876,0.99494,0.93929,0.38353,0.24701,1.48488,0.0004259,0.0004259,0.0004259
161,528.671,0.32449,0.2326,1.34807,0.99701,0.99683,0.99497,0.93697,0.38693,0.249,1.49149,0.000416,0.000416,0.000416
162,531.871,0.32659,0.23842,1.32399,0.99701,0.99683,0.99497,0.93697,0.38693,0.249,1.49149,0.0004061,0.0004061,0.0004061
163,535.076,0.32282,0.23266,1.34615,0.99668,0.99701,0.99494,0.93273,0.39025,0.24604,1.51693,0.0003962,0.0003962,0.0003962
164,538.292,0.32443,0.23112,1.34651,0.99665,0.99701,0.99491,0.9359,0.38374,0.24223,1.52675,0.0003863,0.0003863,0.0003863
165,541.486,0.31926,0.2206,1.32399,0.99665,0.99701,0.99491,0.9359,0.38374,0.24223,1.52675,0.0003764,0.0003764,0.0003764
166,544.727,0.31828,0.22404,1.34006,0.99659,0.99701,0.99491,0.93651,0.38399,0.24303,1.51626,0.0003665,0.0003665,0.0003665
167,547.941,0.31542,0.2237,1.30611,0.99653,0.99701,0.99488,0.93315,0.38863,0.24795,1.4916,0.0003566,0.0003566,0.0003566
168,551.141,0.32509,0.23264,1.2936,0.99653,0.99701,0.99488,0.93315,0.38863,0.24795,1.4916,0.0003467,0.0003467,0.0003467
169,554.35,0.32999,0.22918,1.28393,0.99651,0.99701,0.99485,0.93038,0.39238,0.24961,1.47748,0.0003368,0.0003368,0.0003368
170,557.556,0.32665,0.23385,1.3013,0.99651,0.99701,0.99485,0.93038,0.39238,0.24961,1.47748,0.0003269,0.0003269,0.0003269
171,560.787,0.31996,0.22623,1.25333,0.99651,0.99701,0.99482,0.93184,0.39224,0.24895,1.45594,0.000317,0.000317,0.000317
172,563.982,0.31802,0.22599,1.30588,0.99653,0.99701,0.99485,0.93002,0.39426,0.24583,1.44844,0.0003071,0.0003071,0.0003071
173,567.199,0.31422,0.21741,1.26044,0.99653,0.99701,0.99485,0.93002,0.39426,0.24583,1.44844,0.0002972,0.0002972,0.0002972
174,570.418,0.32019,0.2248,1.34003,0.99572,1,0.99491,0.92992,0.39591,0.24714,1.43509,0.0002873,0.0002873,0.0002873
175,573.654,0.2999,0.21431,1.29399,0.99963,0.99401,0.995,0.93227,0.39528,0.24916,1.42101,0.0002774,0.0002774,0.0002774
176,576.877,0.3101,0.22162,1.33193,0.99963,0.99401,0.995,0.93227,0.39528,0.24916,1.42101,0.0002675,0.0002675,0.0002675
177,580.07,0.30907,0.21828,1.29529,0.9998,0.99401,0.995,0.93278,0.39803,0.24827,1.42522,0.0002576,0.0002576,0.0002576
178,583.277,0.31095,0.22381,1.32783,0.9998,0.99401,0.995,0.93278,0.39803,0.24827,1.42522,0.0002477,0.0002477,0.0002477
179,586.495,0.31709,0.22652,1.29955,1,0.99401,0.995,0.93129,0.4027,0.25223,1.41951,0.0002378,0.0002378,0.0002378
180,589.734,0.31154,0.2198,1.28148,1,0.99367,0.995,0.93239,0.3991,0.2508,1.4273,0.0002279,0.0002279,0.0002279
181,592.938,0.29361,0.2157,1.26043,1,0.99367,0.995,0.93239,0.3991,0.2508,1.4273,0.000218,0.000218,0.000218
182,596.179,0.29899,0.21505,1.27667,0.99952,0.99102,0.995,0.93486,0.3956,0.24743,1.44265,0.0002081,0.0002081,0.0002081
183,599.394,0.31181,0.2181,1.2826,0.99943,0.99102,0.995,0.93712,0.39436,0.24655,1.46603,0.0001982,0.0001982,0.0001982
184,602.615,0.30061,0.21395,1.31118,0.99943,0.99102,0.995,0.93712,0.39436,0.24655,1.46603,0.0001883,0.0001883,0.0001883
185,605.822,0.30249,0.21676,1.33739,1,0.99372,0.995,0.93974,0.39541,0.24668,1.4823,0.0001784,0.0001784,0.0001784
186,609.024,0.2951,0.20788,1.29261,1,0.99372,0.995,0.93974,0.39541,0.24668,1.4823,0.0001685,0.0001685,0.0001685
187,612.266,0.30588,0.21709,1.27673,0.99934,0.99401,0.995,0.94054,0.39651,0.24706,1.47552,0.0001586,0.0001586,0.0001586
188,615.482,0.30344,0.21637,1.26607,0.99676,0.99401,0.995,0.94233,0.39304,0.24485,1.46855,0.0001487,0.0001487,0.0001487
189,619.083,0.30754,0.21855,1.27929,0.99676,0.99401,0.995,0.94233,0.39304,0.24485,1.46855,0.0001388,0.0001388,0.0001388
