epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.40705,2.05196,3.67169,2.4914,0.02333,0.4321,0.02686,0.00891,1.46761,3.2362,2.4255,8e-05,8e-05,8e-05
2,4.47243,1.77011,3.40902,2.28416,0.75728,0.23111,0.51629,0.29665,0.94123,2.24644,1.79872,0.000179109,0.000179109,0.000179109
3,6.94164,1.01704,2.33593,1.61672,0.74261,0.73148,0.81239,0.57257,0.87643,1.43689,1.70389,0.000277228,0.000277228,0.000277228
4,9.46994,0.81774,1.43064,1.4661,0.92961,0.9537,0.96543,0.73184,0.81161,1.00762,1.58288,0.000374357,0.000374357,0.000374357
5,11.8974,0.74979,1.1099,1.38239,0.96526,0.96914,0.98845,0.81592,0.67153,0.81579,1.69745,0.000470496,0.000470496,0.000470496
6,14.2135,0.67078,0.96056,1.42439,0.9956,0.96605,0.99421,0.82445,0.64723,0.7497,1.67011,0.000565645,0.000565645,0.000565645
7,16.3324,0.63929,0.84763,1.35739,0.97826,0.97223,0.9913,0.80186,0.65381,0.74752,1.63397,0.000659804,0.000659804,0.000659804
8,18.0728,0.62997,0.796,1.3587,0.99007,0.96605,0.99034,0.79695,0.66861,0.70563,1.56564,0.000752973,0.000752973,0.000752973
9,19.6551,0.65474,0.77631,1.3444,0.99295,0.96914,0.99108,0.79566,0.67401,0.64507,1.64177,0.000845152,0.000845152,0.000845152
10,21.0964,0.62792,0.76495,1.3314,0.98448,0.97892,0.99284,0.83707,0.65216,0.60359,1.67935,0.000936341,0.000936341,0.000936341
11,22.6236,0.60824,0.71613,1.33943,0.98454,0.9829,0.99403,0.87083,0.56256,0.57543,1.88245,0.00102654,0.00102654,0.00102654
12,24.1264,0.58753,0.68184,1.41665,0.99376,0.98306,0.99438,0.86852,0.5606,0.5845,1.6583,0.00111575,0.00111575,0.00111575
13,25.5072,0.62696,0.66998,1.33103,0.98446,0.97748,0.98928,0.82192,0.64601,0.65154,1.58854,0.00120397,0.00120397,0.00120397
14,26.8686,0.58428,0.61916,1.28624,0.98446,0.97748,0.98928,0.82192,0.64601,0.65154,1.58854,0.0012912,0.0012912,0.0012912
15,28.2174,0.66169,0.65799,1.26196,0.97547,0.98185,0.99155,0.78566,0.67741,0.79414,1.5025,0.00137744,0.00137744,0.00137744
16,29.5609,0.62972,0.61534,1.32445,0.99356,0.9784,0.99373,0.83912,0.60253,0.6858,1.67279,0.00146269,0.00146269,0.00146269
17,30.926,0.60013,0.61486,1.24534,0.98302,0.97222,0.99246,0.8534,0.60456,0.68063,1.69377,0.00154694,0.00154694,0.00154694
18,32.2903,0.59862,0.62128,1.31594,0.98302,0.97222,0.99246,0.8534,0.60456,0.68063,1.69377,0.00163021,0.00163021,0.00163021
19,33.6901,0.61111,0.59519,1.37322,0.97371,0.96914,0.98905,0.85852,0.58202,0.72118,2.03532,0.00171249,0.00171249,0.00171249
20,35.0635,0.62107,0.58938,1.32763,0.97833,0.97528,0.99297,0.8498,0.63276,0.79527,2.0529,0.00179378,0.00179378,0.00179378
21,36.4374,0.55208,0.54727,1.35483,0.97833,0.97528,0.99297,0.8498,0.63276,0.79527,2.0529,0.001802,0.001802,0.001802
22,37.8007,0.5862,0.56762,1.30428,0.99181,0.97222,0.99214,0.86712,0.57459,0.66288,1.68124,0.0017921,0.0017921,0.0017921
23,39.1448,0.58727,0.56398,1.26627,0.98436,0.96296,0.99195,0.87403,0.54516,0.59542,1.85143,0.0017822,0.0017822,0.0017822
24,40.6373,0.5578,0.52122,1.33563,0.98436,0.96296,0.99195,0.87403,0.54516,0.59542,1.85143,0.0017723,0.0017723,0.0017723
25,42.1367,0.54137,0.51422,1.28398,0.95747,0.95062,0.9869,0.86566,0.58365,0.63996,1.72492,0.0017624,0.0017624,0.0017624
26,43.4749,0.53065,0.50365,1.27724,0.95747,0.95062,0.9869,0.86566,0.58365,0.63996,1.72492,0.0017525,0.0017525,0.0017525
27,44.8205,0.55236,0.50652,1.35469,0.94873,0.97094,0.98988,0.86946,0.57559,0.64456,1.88217,0.0017426,0.0017426,0.0017426
28,46.1525,0.5639,0.49567,1.44788,0.96815,0.9321,0.98529,0.86314,0.56709,0.55986,1.72015,0.0017327,0.0017327,0.0017327
29,47.4901,0.55231,0.48298,1.29178,0.96815,0.9321,0.98529,0.86314,0.56709,0.55986,1.72015,0.0017228,0.0017228,0.0017228
30,48.8121,0.51982,0.46825,1.28379,0.96089,0.98457,0.9901,0.88813,0.50878,0.47962,1.72886,0.0017129,0.0017129,0.0017129
31,50.2749,0.49877,0.46223,1.25787,0.9761,0.96605,0.98923,0.87274,0.52742,0.45195,1.84873,0.001703,0.001703,0.001703
