epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,59.2462,0.49993,0.42071,1.22355,0.99617,1,0.995,0.89086,0.49809,0.39502,1.49977,0.0016337,0.0016337,0.0016337
39,60.5648,0.51513,0.43029,1.2696,0.99866,0.99701,0.995,0.89704,0.45437,0.36765,1.82754,0.0016238,0.0016238,0.0016238
40,61.8846,0.46859,0.40405,1.38023,0.99866,0.99701,0.995,0.89704,0.45437,0.36765,1.82754,0.0016139,0.0016139,0.0016139
41,63.1876,0.47179,0.39839,1.31136,0.9983,0.99701,0.995,0.88564,0.49039,0.38546,1.49888,0.001604,0.001604,0.001604
42,64.48,0.4992,0.40186,1.32978,0.9983,0.99701,0.995,0.88564,0.49039,0.38546,1.49888,0.0015941,0.0015941,0.0015941
43,65.7955,0.47268,0.38039,1.24809,1,0.99894,0.995,0.8869,0.48323,0.36994,1.6253,0.0015842,0.0015842,0.0015842
44,67.1152,0.50092,0.39693,1.2393,0.997,0.99637,0.995,0.89049,0.48197,0.35844,1.59989,0.0015743,0.0015743,0.0015743
45,68.4148,0.4805,0.37974,1.24999,0.997,0.99637,0.995,0.89049,0.48197,0.35844,1.59989,0.0015644,0.0015644,0.0015644
46,69.7285,0.4792,0.3783,1.22137,0.99719,0.99102,0.995,0.88464,0.51425,0.36602,1.61375,0.0015545,0.0015545,0.0015545
47,71.0793,0.47418,0.36959,1.1967,0.99896,0.99401,0.995,0.89166,0.51,0.35791,1.655,0.0015446,0.0015446,0.0015446
48,72.3928,0.47316,0.37621,1.21126,0.99896,0.99401,0.995,0.89166,0.51,0.35791,1.655,0.0015347,0.0015347,0.0015347
49,73.7039,0.48322,0.39089,1.32704,1,0.99658,0.995,0.8937,0.49208,0.33898,1.58604,0.0015248,0.0015248,0.0015248
50,75.0193,0.46902,0.36544,1.19892,1,0.99658,0.995,0.8937,0.49208,0.33898,1.58604,0.0015149,0.0015149,0.0015149
51,76.4004,0.46109,0.36971,1.24928,1,0.99976,0.995,0.88402,0.50205,0.3351,1.56695,0.001505,0.001505,0.001505
52,77.7048,0.44155,0.35017,1.2659,0.99942,1,0.995,0.88767,0.49968,0.33065,1.47199,0.0014951,0.0014951,0.0014951
53,79.0161,0.46685,0.35186,1.21297,0.99942,1,0.995,0.88767,0.49968,0.33065,1.47199,0.0014852,0.0014852,0.0014852
54,80.3275,0.47441,0.36876,1.25409,0.99947,1,0.995,0.90173,0.47316,0.33074,1.58812,0.0014753,0.0014753,0.0014753
55,81.7924,0.4668,0.37804,1.28254,0.99926,1,0.995,0.89713,0.47425,0.32509,1.62716,0.0014654,0.0014654,0.0014654
56,83.1106,0.43685,0.35234,1.22607,0.99926,1,0.995,0.89713,0.47425,0.32509,1.62716,0.0014555,0.0014555,0.0014555
57,84.4158,0.45281,0.35607,1.2789,0.99908,1,0.995,0.88968,0.49812,0.33375,1.69556,0.0014456,0.0014456,0.0014456
58,85.7252,0.45526,0.34419,1.22193,0.99908,1,0.995,0.88968,0.49812,0.33375,1.69556,0.0014357,0.0014357,0.0014357
59,87.0353,0.43863,0.34353,1.24878,0.99859,1,0.995,0.89854,0.45375,0.31123,1.82095,0.0014258,0.0014258,0.0014258
60,88.3557,0.44166,0.3464,1.23243,0.99951,1,0.995,0.89826,0.4701,0.31034,1.80181,0.0014159,0.0014159,0.0014159
61,89.6808,0.44205,0.32919,1.33951,0.99951,1,0.995,0.89826,0.4701,0.31034,1.80181,0.001406,0.001406,0.001406
62,91.0027,0.47246,0.35503,1.28862,0.99968,0.99701,0.995,0.88826,0.49755,0.32177,1.52559,0.0013961,0.0013961,0.0013961
63,92.3209,0.45394,0.35121,1.23514,0.99976,0.99701,0.995,0.88043,0.51365,0.31918,1.58113,0.0013862,0.0013862,0.0013862
64,93.6398,0.47112,0.35118,1.26777,0.99976,0.99701,0.995,0.88043,0.51365,0.31918,1.58113,0.0013763,0.0013763,0.0013763
65,94.9433,0.45083,0.33712,1.2527,1,0.99972,0.995,0.90508,0.44406,0.29575,1.79416,0.0013664,0.0013664,0.0013664
66,96.3816,0.4068,0.32783,1.23245,1,0.99972,0.995,0.90508,0.44406,0.29575,1.79416,0.0013565,0.0013565,0.0013565
67,97.8548,0.42473,0.33089,1.3044,1,0.99972,0.995,0.89576,0.46245,0.30524,1.59496,0.0013466,0.0013466,0.0013466
68,99.1723,0.4285,0.32516,1.28632,1,0.99988,0.995,0.89882,0.47412,0.30806,1.56128,0.0013367,0.0013367,0.0013367
69,100.479,0.44183,0.32997,1.29628,1,0.99988,0.995,0.89882,0.47412,0.30806,1.56128,0.0013268,0.0013268,0.0013268
70,101.784,0.42694,0.32669,1.23394,0.99942,0.99401,0.995,0.90992,0.44801,0.30111,1.84852,0.0013169,0.0013169,0.0013169
71,103.234,0.423,0.31849,1.19798,1,0.99058,0.995,0.90762,0.45155,0.30203,1.66088,0.001307,0.001307,0.001307
72,104.547,0.40113,0.30855,1.16649,1,0.99058,0.995,0.90762,0.45155,0.30203,1.66088,0.0012971,0.0012971,0.0012971
73,105.867,0.41547,0.31707,1.26672,1,0.99044,0.995,0.89979,0.46292,0.30059,1.731,0.0012872,0.0012872,0.0012872
74,107.171,0.41727,0.31919,1.20516,1,0.99044,0.995,0.89979,0.46292,0.30059,1.731,0.0012773,0.0012773,0.0012773
75,108.474,0.40502,0.31692,1.20656,0.99839,0.99701,0.995,0.90311,0.45849,0.30012,1.67136,0.0012674,0.0012674,0.0012674
76,109.789,0.40562,0.31279,1.19957,1,0.99823,0.995,0.90601,0.44832,0.2944,2.08936,0.0012575,0.0012575,0.0012575
77,111.092,0.40344,0.31237,1.27683,1,0.99823,0.995,0.90601,0.44832,0.2944,2.08936,0.0012476,0.0012476,0.0012476
78,112.393,0.40646,0.32325,1.26766,1,0.99996,0.995,0.9096,0.44879,0.29016,1.98688,0.0012377,0.0012377,0.0012377
79,113.696,0.39838,0.30971,1.20398,0.99998,1,0.995,0.90421,0.45876,0.28918,1.70018,0.0012278,0.0012278,0.0012278
80,115.011,0.40334,0.30209,1.26379,0.99998,1,0.995,0.90421,0.45876,0.28918,1.70018,0.0012179,0.0012179,0.0012179
81,116.318,0.40518,0.31258,1.19062,1,0.99925,0.995,0.91004,0.45578,0.29807,1.45535,0.001208,0.001208,0.001208
82,117.783,0.40088,0.29475,1.17951,1,0.99925,0.995,0.91004,0.45578,0.29807,1.45535,0.0011981,0.0011981,0.0011981
83,119.228,0.41854,0.32218,1.22204,0.99917,1,0.995,0.90741,0.44319,0.29412,1.50484,0.0011882,0.0011882,0.0011882
84,120.552,0.40275,0.30528,1.1622,0.99944,1,0.995,0.89565,0.47885,0.29327,1.87602,0.0011783,0.0011783,0.0011783
85,121.85,0.42439,0.31185,1.27819,0.99944,1,0.995,0.89565,0.47885,0.29327,1.87602,0.0011684,0.0011684,0.0011684
86,123.16,0.41111,0.31156,1.23961,0.99949,1,0.995,0.89702,0.47222,0.28252,1.88142,0.0011585,0.0011585,0.0011585
87,124.479,0.39531,0.29117,1.24819,0.99962,1,0.995,0.90332,0.44747,0.28484,1.57584,0.0011486,0.0011486,0.0011486
88,125.796,0.42259,0.31481,1.32402,0.99962,1,0.995,0.90332,0.44747,0.28484,1.57584,0.0011387,0.0011387,0.0011387
89,127.105,0.39953,0.302,1.23561,0.99971,1,0.995,0.91107,0.45149,0.29419,1.48875,0.0011288,0.0011288,0.0011288
90,128.557,0.40928,0.30857,1.21994,0.99971,1,0.995,0.91107,0.45149,0.29419,1.48875,0.0011189,0.0011189,0.0011189
91,130.023,0.4276,0.31701,1.29711,0.99961,1,0.995,0.89276,0.47623,0.29084,1.52276,0.001109,0.001109,0.001109
92,131.337,0.41224,0.30491,1.21291,0.99908,1,0.995,0.89941,0.47479,0.28763,1.7296,0.0010991,0.0010991,0.0010991
93,132.635,0.41218,0.30071,1.19852,0.99908,1,0.995,0.89941,0.47479,0.28763,1.7296,0.0010892,0.0010892,0.0010892
94,133.955,0.40088,0.29716,1.23646,0.99908,1,0.995,0.90468,0.44261,0.27874,1.80414,0.0010793,0.0010793,0.0010793
95,135.252,0.38327,0.27963,1.1726,0.99701,0.99937,0.995,0.91379,0.43206,0.28499,1.5857,0.0010694,0.0010694,0.0010694
96,136.715,0.39778,0.29238,1.19347,0.99701,0.99937,0.995,0.91379,0.43206,0.28499,1.5857,0.0010595,0.0010595,0.0010595
97,138.168,0.38822,0.29167,1.15575,0.99701,0.99991,0.995,0.91656,0.43331,0.28656,1.47787,0.0010496,0.0010496,0.0010496
98,139.618,0.39991,0.30364,1.18852,0.99701,0.99991,0.995,0.91656,0.43331,0.28656,1.47787,0.0010397,0.0010397,0.0010397
99,141.101,0.40559,0.29429,1.18622,0.99907,1,0.995,0.90804,0.46154,0.27941,1.56635,0.0010298,0.0010298,0.0010298
100,142.406,0.38905,0.29228,1.23943,1,0.99932,0.995,0.91434,0.44058,0.27381,1.78788,0.0010199,0.0010199,0.0010199
101,143.698,0.36702,0.28982,1.23677,1,0.99932,0.995,0.91434,0.44058,0.27381,1.78788,0.00101,0.00101,0.00101
102,145.005,0.3715,0.28337,1.23125,0.99701,0.99954,0.995,0.91168,0.44735,0.27729,1.71626,0.0010001,0.0010001,0.0010001
103,146.321,0.37468,0.28632,1.14299,0.99965,0.99701,0.995,0.91383,0.44459,0.28092,1.55286,0.0009902,0.0009902,0.0009902
104,147.629,0.3937,0.29115,1.19798,0.99965,0.99701,0.995,0.91383,0.44459,0.28092,1.55286,0.0009803,0.0009803,0.0009803
105,148.958,0.38411,0.28656,1.15246,1,0.99672,0.995,0.90744,0.46624,0.2829,1.5547,0.0009704,0.0009704,0.0009704
106,150.258,0.38383,0.29106,1.25793,1,0.99672,0.995,0.90744,0.46624,0.2829,1.5547,0.0009605,0.0009605,0.0009605
107,151.577,0.37101,0.28855,1.23952,1,0.99698,0.995,0.90795,0.4588,0.28332,1.5981,0.0009506,0.0009506,0.0009506
108,152.887,0.37575,0.28212,1.18313,0.9993,0.99701,0.995,0.90899,0.45177,0.28006,1.50094,0.0009407,0.0009407,0.0009407
109,154.204,0.38409,0.28821,1.15472,0.9993,0.99701,0.995,0.90899,0.45177,0.28006,1.50094,0.0009308,0.0009308,0.0009308
110,155.509,0.4072,0.29932,1.18384,0.99661,1,0.995,0.9053,0.45172,0.28322,1.49469,0.0009209,0.0009209,0.0009209
111,156.841,0.40171,0.29913,1.15625,0.99701,0.99985,0.995,0.89922,0.4736,0.2904,1.51469,0.000911,0.000911,0.000911
112,158.152,0.36223,0.27643,1.20791,0.99701,0.99985,0.995,0.89922,0.4736,0.2904,1.51469,0.0009011,0.0009011,0.0009011
113,159.472,0.36965,0.28103,1.20008,0.99953,1,0.995,0.89645,0.47654,0.28048,1.62366,0.0008912,0.0008912,0.0008912
114,160.778,0.35951,0.279,1.209,0.99953,1,0.995,0.89645,0.47654,0.28048,1.62366,0.0008813,0.0008813,0.0008813
115,162.095,0.36947,0.27809,1.19288,0.99973,1,0.995,0.90286,0.45111,0.26255,1.79852,0.0008714,0.0008714,0.0008714
116,163.401,0.36139,0.27791,1.20126,0.99968,1,0.995,0.91221,0.44354,0.26523,1.59518,0.0008615,0.0008615,0.0008615
117,164.724,0.35046,0.26333,1.16256,0.99968,1,0.995,0.91221,0.44354,0.26523,1.59518,0.0008516,0.0008516,0.0008516
118,166.041,0.3658,0.27524,1.22092,1,0.99986,0.995,0.90799,0.46147,0.27827,1.4299,0.0008417,0.0008417,0.0008417
119,167.355,0.36171,0.27382,1.14622,0.99978,1,0.995,0.9059,0.46819,0.27959,1.41208,0.0008318,0.0008318,0.0008318
120,168.673,0.35647,0.26856,1.17621,0.99978,1,0.995,0.9059,0.46819,0.27959,1.41208,0.0008219,0.0008219,0.0008219
121,169.98,0.37136,0.28907,1.19356,0.99929,1,0.995,0.90626,0.45601,0.27169,1.44787,0.000812,0.000812,0.000812
122,171.275,0.37651,0.27705,1.09325,0.99929,1,0.995,0.90626,0.45601,0.27169,1.44787,0.0008021,0.0008021,0.0008021
123,172.593,0.35013,0.271,1.13774,0.99975,1,0.995,0.9137,0.43369,0.25897,1.63335,0.0007922,0.0007922,0.0007922
124,173.911,0.34302,0.26768,1.15164,0.99973,1,0.995,0.91528,0.43458,0.25567,1.77352,0.0007823,0.0007823,0.0007823
125,175.224,0.33805,0.26124,1.29591,0.99973,1,0.995,0.91528,0.43458,0.25567,1.77352,0.0007724,0.0007724,0.0007724
126,176.543,0.33624,0.26703,1.1763,0.99979,1,0.995,0.92069,0.42012,0.25632,1.64178,0.0007625,0.0007625,0.0007625
127,177.991,0.36405,0.28137,1.18578,0.99976,1,0.995,0.91936,0.42819,0.26143,1.49759,0.0007526,0.0007526,0.0007526
128,179.325,0.36666,0.26562,1.16247,0.99976,1,0.995,0.91936,0.42819,0.26143,1.49759,0.0007427,0.0007427,0.0007427
129,180.63,0.35889,0.26497,1.16249,0.9998,1,0.995,0.91548,0.43879,0.26073,1.56475,0.0007328,0.0007328,0.0007328
130,181.938,0.36826,0.27672,1.17858,0.9998,1,0.995,0.91548,0.43879,0.26073,1.56475,0.0007229,0.0007229,0.0007229
131,183.248,0.33157,0.25646,1.18935,0.99975,1,0.995,0.91614,0.42953,0.25468,1.7442,0.000713,0.000713,0.000713
132,184.568,0.33505,0.26319,1.17629,0.99973,1,0.995,0.91916,0.42794,0.25239,1.77584,0.0007031,0.0007031,0.0007031
133,185.875,0.32676,0.25442,1.19183,0.99973,1,0.995,0.91916,0.42794,0.25239,1.77584,0.0006932,0.0006932,0.0006932
134,187.198,0.36094,0.27315,1.19579,0.99977,1,0.995,0.91857,0.42738,0.25123,1.75514,0.0006833,0.0006833,0.0006833
135,188.503,0.34773,0.2616,1.1841,0.99975,1,0.995,0.91468,0.43478,0.25429,1.74319,0.0006734,0.0006734,0.0006734
136,189.821,0.34788,0.26207,1.16432,0.99975,1,0.995,0.91468,0.43478,0.25429,1.74319,0.0006635,0.0006635,0.0006635
137,191.143,0.34781,0.25686,1.18793,0.99979,1,0.995,0.91301,0.44186,0.25922,1.76957,0.0006536,0.0006536,0.0006536
138,192.439,0.338,0.25337,1.13411,0.99979,1,0.995,0.91301,0.44186,0.25922,1.76957,0.0006437,0.0006437,0.0006437
139,193.753,0.3277,0.2648,1.22154,0.99975,1,0.995,0.91494,0.43098,0.25257,1.85082,0.0006338,0.0006338,0.0006338
140,195.083,0.33444,0.25332,1.12311,0.99976,1,0.995,0.91737,0.41886,0.24905,1.73648,0.0006239,0.0006239,0.0006239
141,196.394,0.34023,0.26634,1.1414,0.99976,1,0.995,0.91737,0.41886,0.24905,1.73648,0.000614,0.000614,0.000614
142,197.714,0.32939,0.24953,1.14095,0.99975,1,0.995,0.91739,0.41738,0.24678,1.67997,0.0006041,0.0006041,0.0006041
143,199.038,0.33623,0.25936,1.1649,0.99968,1,0.995,0.9149,0.42186,0.24821,1.62905,0.0005942,0.0005942,0.0005942
144,200.35,0.3193,0.25099,1.19364,0.99968,1,0.995,0.9149,0.42186,0.24821,1.62905,0.0005843,0.0005843,0.0005843
145,201.655,0.31272,0.24507,1.15244,0.99971,1,0.995,0.91216,0.43143,0.25149,1.62562,0.0005744,0.0005744,0.0005744
146,202.975,0.33013,0.26249,1.13592,0.99971,1,0.995,0.91216,0.43143,0.25149,1.62562,0.0005645,0.0005645,0.0005645
147,204.289,0.32038,0.24802,1.10193,0.99978,1,0.995,0.91588,0.42773,0.24863,1.66764,0.0005546,0.0005546,0.0005546
148,205.607,0.32272,0.2537,1.12372,0.99981,1,0.995,0.92068,0.41976,0.24623,1.8124,0.0005447,0.0005447,0.0005447
149,206.915,0.31345,0.24187,1.1502,0.99981,1,0.995,0.92068,0.41976,0.24623,1.8124,0.0005348,0.0005348,0.0005348
150,208.229,0.31634,0.25497,1.19234,0.9998,1,0.995,0.91668,0.42383,0.24815,1.87351,0.0005249,0.0005249,0.0005249
151,209.547,0.30404,0.23746,1.12202,0.99974,1,0.995,0.92089,0.41936,0.24342,1.81192,0.000515,0.000515,0.000515
152,211.007,0.30045,0.24757,1.15021,0.99974,1,0.995,0.92089,0.41936,0.24342,1.81192,0.0005051,0.0005051,0.0005051
153,212.483,0.32242,0.24758,1.14226,0.99974,1,0.995,0.92072,0.42479,0.24501,1.73704,0.0004952,0.0004952,0.0004952
154,213.795,0.31108,0.23923,1.10556,0.99974,1,0.995,0.92072,0.42479,0.24501,1.73704,0.0004853,0.0004853,0.0004853
155,215.1,0.30874,0.23453,1.13461,0.99979,1,0.995,0.9201,0.43417,0.2497,1.71259,0.0004754,0.0004754,0.0004754
156,216.431,0.3033,0.23286,1.08864,0.9998,1,0.995,0.91705,0.43673,0.24705,1.77015,0.0004655,0.0004655,0.0004655
157,217.74,0.31468,0.23928,1.20184,0.9998,1,0.995,0.91705,0.43673,0.24705,1.77015,0.0004556,0.0004556,0.0004556
158,219.054,0.30342,0.24437,1.09086,0.9998,1,0.995,0.91589,0.4362,0.24673,1.74821,0.0004457,0.0004457,0.0004457
159,220.37,0.309,0.24394,1.19956,0.99981,1,0.995,0.91452,0.43864,0.25302,1.65021,0.0004358,0.0004358,0.0004358
160,221.678,0.30388,0.23934,1.09704,0.99981,1,0.995,0.91452,0.43864,0.25302,1.65021,0.0004259,0.0004259,0.0004259
161,222.993,0.31673,0.24147,1.11342,0.99981,1,0.995,0.91707,0.43532,0.24846,1.60458,0.000416,0.000416,0.000416
162,224.314,0.3088,0.24029,1.12794,0.99981,1,0.995,0.91707,0.43532,0.24846,1.60458,0.0004061,0.0004061,0.0004061
163,225.629,0.30365,0.2339,1.12276,0.99979,1,0.995,0.91602,0.43961,0.24895,1.65948,0.0003962,0.0003962,0.0003962
164,226.947,0.30429,0.23438,1.07973,0.9998,1,0.995,0.91515,0.43529,0.24366,1.80418,0.0003863,0.0003863,0.0003863
165,228.259,0.30079,0.2476,1.12991,0.9998,1,0.995,0.91515,0.43529,0.24366,1.80418,0.0003764,0.0003764,0.0003764
166,229.576,0.29619,0.22985,1.13354,0.9998,1,0.995,0.92061,0.42813,0.24134,1.85616,0.0003665,0.0003665,0.0003665
167,230.89,0.30801,0.24396,1.18036,0.99981,1,0.995,0.9214,0.41841,0.23621,1.78291,0.0003566,0.0003566,0.0003566
168,232.367,0.311,0.24502,1.11593,0.99981,1,0.995,0.9214,0.41841,0.23621,1.78291,0.0003467,0.0003467,0.0003467
169,233.819,0.30217,0.24062,1.12002,0.9998,1,0.995,0.92113,0.4183,0.23687,1.6624,0.0003368,0.0003368,0.0003368
170,235.129,0.29718,0.24347,1.20047,0.9998,1,0.995,0.92113,0.4183,0.23687,1.6624,0.0003269,0.0003269,0.0003269
171,236.451,0.30329,0.24744,1.15615,0.99981,1,0.995,0.92239,0.419,0.23775,1.64969,0.000317,0.000317,0.000317
172,237.935,0.30456,0.23929,1.18125,0.99981,1,0.995,0.9231,0.42057,0.23682,1.68455,0.0003071,0.0003071,0.0003071
173,239.384,0.28823,0.22652,1.10663,0.99981,1,0.995,0.9231,0.42057,0.23682,1.68455,0.0002972,0.0002972,0.0002972
174,240.845,0.29324,0.22907,1.12685,0.99981,1,0.995,0.92218,0.42124,0.23773,1.78253,0.0002873,0.0002873,0.0002873
175,242.181,0.27883,0.22562,1.14214,0.99984,1,0.995,0.92178,0.41932,0.23783,1.86177,0.0002774,0.0002774,0.0002774
176,243.507,0.28754,0.23034,1.09202,0.99984,1,0.995,0.92178,0.41932,0.23783,1.86177,0.0002675,0.0002675,0.0002675
177,244.822,0.29756,0.24303,1.16974,0.99986,1,0.995,0.92194,0.41894,0.23727,1.85848,0.0002576,0.0002576,0.0002576
178,246.133,0.28931,0.23296,1.22994,0.99986,1,0.995,0.92194,0.41894,0.23727,1.85848,0.0002477,0.0002477,0.0002477
179,247.449,0.30506,0.23708,1.1433,0.99979,1,0.995,0.92118,0.41608,0.23601,1.77217,0.0002378,0.0002378,0.0002378
180,248.758,0.28976,0.22804,1.10001,0.99967,1,0.995,0.92461,0.4177,0.2342,1.71561,0.0002279,0.0002279,0.0002279
181,250.226,0.28095,0.22808,1.14409,0.99967,1,0.995,0.92461,0.4177,0.2342,1.71561,0.000218,0.000218,0.000218
182,251.683,0.28047,0.22006,1.14749,0.99969,1,0.995,0.92395,0.42169,0.23467,1.71821,0.0002081,0.0002081,0.0002081
183,252.998,0.28959,0.22289,1.08855,0.99969,1,0.995,0.92173,0.42518,0.23559,1.69766,0.0001982,0.0001982,0.0001982
184,254.308,0.27637,0.22445,1.15444,0.99969,1,0.995,0.92173,0.42518,0.23559,1.69766,0.0001883,0.0001883,0.0001883
185,255.642,0.27604,0.22093,1.12806,0.99972,1,0.995,0.92201,0.42493,0.23648,1.71444,0.0001784,0.0001784,0.0001784
186,256.948,0.28046,0.22673,1.16464,0.99972,1,0.995,0.92201,0.42493,0.23648,1.71444,0.0001685,0.0001685,0.0001685
187,258.265,0.28262,0.22956,1.16986,0.99973,1,0.995,0.92319,0.42189,0.236,1.72118,0.0001586,0.0001586,0.0001586
188,259.573,0.27703,0.22482,1.07942,0.99967,1,0.995,0.9229,0.41816,0.23504,1.71558,0.0001487,0.0001487,0.0001487
189,260.88,0.28991,0.22995,1.10469,0.99967,1,0.995,0.9229,0.41816,0.23504,1.71558,0.0001388,0.0001388,0.0001388
190,262.186,0.27995,0.23379,1.13519,0.99966,1,0.995,0.92108,0.41649,0.23317,1.68677,0.0001289,0.0001289,0.0001289
191,264.334,0.28131,0.22425,1.07492,0.99965,1,0.995,0.91975,0.41643,0.23291,1.69098,0.000119,0.000119,0.000119
192,265.751,0.27963,0.22747,1.10873,0.99965,1,0.995,0.91975,0.41643,0.23291,1.69098,0.0001091,0.0001091,0.0001091
193,267.072,0.29107,0.23027,1.09113,0.99968,1,0.995,0.91941,0.41992,0.23289,1.71832,9.92e-05,9.92e-05,9.92e-05
